id	num	neg_score	neg_p_value	neg_fdr	neg_rank	neg_goodsgrna	neg_lfc	pos_score	pos_p_value	pos_fdr	pos_rank	pos_goodsgrna	pos_lfc
SEMA5A	4	0.13007	0.26771	0.994491	5249	2	-0.37868	0.18196	0.33881	0.999976	6531	1	-0.37868
NO_SITE_849	1	0.818	0.81829	1	16475	0	0.45847	0.182	0.18183	0.996318	6532	1	0.45847
HBS1L	4	0.91332	0.91324	1	18371	0	0.20622	0.18206	0.3389	0.999976	6533	2	0.20622
CLEC9A	4	0.84531	0.84503	1	16982	1	0.31494	0.18218	0.33902	0.999976	6534	2	0.31494
PPP1R3C	4	0.32482	0.47352	1	9291	2	0.069481	0.18218	0.33902	0.999976	6535	2	0.069481
FLII	4	0.7736	0.78348	1	15717	1	0.22831	0.18232	0.33915	0.999976	6536	2	0.22831
ABCA6	4	0.013071	0.043025	0.963425	876	2	-0.43322	0.18234	0.33917	0.999976	6537	2	-0.43322
LYVE1	4	0.9468	0.94673	1	19089	0	0.31729	0.1824	0.33924	0.999976	6538	2	0.31729
TMPRSS13	4	0.96341	0.96334	1	19403	0	0.27438	0.18245	0.33929	0.999976	6539	2	0.27438
SPINT1	4	0.13863	0.28218	0.994491	5533	1	0.19533	0.18252	0.33934	0.999976	6540	2	0.19533
KRT23	4	0.35406	0.50259	1	9850	2	0.063729	0.18254	0.33936	0.999976	6541	2	0.063729
ABCD3	4	0.2379	0.388	1	7568	2	-0.13841	0.18258	0.3394	0.999976	6542	2	-0.13841
MUSK	4	0.043899	0.11157	0.994491	2166	3	-0.64092	0.18263	0.33944	0.999976	6543	1	-0.64092
FLG2	4	0.46993	0.61735	1	12032	2	-0.19598	0.18272	0.33953	0.999976	6544	1	-0.19598
GPA33	4	0.78311	0.79078	1	15864	1	0.11401	0.18278	0.33958	0.999976	6545	2	0.11401
NO_SITE_499	1	0.81715	0.81746	1	16452	0	0.41936	0.18285	0.18269	0.996318	6546	1	0.41936
MTERF2	4	0.11951	0.2498	0.994491	4869	2	-0.21291	0.18289	0.33971	0.999976	6547	2	-0.21291
NO_SITE_631	1	0.81708	0.8174	1	16451	0	0.43456	0.18292	0.18275	0.996318	6548	1	0.43456
RAD51C	4	0.046976	0.11751	0.994491	2287	2	0.074018	0.18294	0.33975	0.999976	6549	2	0.074018
CRYBA4	4	0.15664	0.30768	0.997479	6042	1	0.2532	0.18294	0.33975	0.999976	6550	2	0.2532
PLEKHG7	4	0.021322	0.066002	0.977279	1338	2	-0.6375	0.18303	0.33984	0.999976	6551	2	-0.6375
TSFM	4	0.29322	0.44244	1	8651	1	0.39863	0.18303	0.33985	0.999976	6552	2	0.39863
C16orf86	4	0.31897	0.46783	1	9182	2	0.0027164	0.18307	0.33988	0.999976	6553	2	0.0027164
TCP1	4	0.28005	0.42957	1	8386	2	-0.27924	0.18316	0.33997	0.999976	6554	1	-0.27924
NO_SITE_841	1	0.81681	0.81714	1	16445	0	0.37234	0.18319	0.18302	0.996318	6555	1	0.37234
PNPT1	4	0.46057	0.60806	1	11841	1	0.17892	0.18334	0.34012	0.999976	6556	1	0.17892
PCLO	4	0.33824	0.48691	1	9533	2	0.10019	0.18347	0.34027	0.999976	6557	2	0.10019
FOXJ3	4	0.46916	0.61656	1	12017	2	0.10952	0.18349	0.34029	0.999976	6558	2	0.10952
ARHGAP11A-SCG5	4	0.084372	0.18782	0.994491	3639	2	-0.41648	0.18361	0.34041	0.999976	6559	2	-0.41648
TBXT	4	0.53022	0.64748	1	12722	1	0.3352	0.18371	0.3405	0.999976	6560	2	0.3352
NEDD9	4	0.11935	0.24953	0.994491	4863	2	-0.66905	0.18374	0.34053	0.999976	6561	1	-0.66905
NUDT5	4	0.14297	0.28939	0.9947	5678	3	-0.2047	0.1838	0.34059	0.999976	6562	1	-0.2047
SCN1B	4	0.6766	0.72038	1	14369	1	0.34115	0.18384	0.34062	0.999976	6563	2	0.34115
GNAI1	4	0.72819	0.75185	1	15023	1	0.14279	0.18391	0.34069	0.999976	6564	2	0.14279
EMB	4	0.25882	0.40864	1	7974	2	-0.0014995	0.18393	0.34072	0.999976	6565	2	-0.0014995
TBL3	4	0.24838	0.39832	1	7767	2	-0.72303	0.184	0.34078	0.999976	6566	1	-0.72303
GLT8D1	4	0.31117	0.46015	1	9015	2	-0.095751	0.18401	0.3408	0.999976	6567	2	-0.095751
KANSL3	4	0.84889	0.84863	1	17064	0	0.31619	0.18405	0.34084	0.999976	6568	2	0.31619
LOC100505728	1	0.81593	0.81622	1	16431	0	0.81848	0.18407	0.1839	0.996318	6569	1	0.81848
DBN1	4	0.87291	0.87272	1	17547	0	0.24406	0.18412	0.3409	0.999976	6570	2	0.24406
MDM2	4	0.14156	0.28706	0.9947	5627	2	-0.33678	0.18415	0.34092	0.999976	6571	2	-0.33678
LOC724084	3	0.57285	0.60547	1	13136	1	0.33444	0.18428	0.29696	0.999976	6572	2	0.33444
UGT1A3	4	0.91102	0.91091	1	18319	0	0.25171	0.18431	0.34108	0.999976	6573	2	0.25171
PAPPA2	4	0.3338	0.48246	1	9445	2	0.11268	0.18434	0.3411	0.999976	6574	2	0.11268
ZNF611	4	0.002455	0.008802	0.867061	192	2	-0.10087	0.18445	0.3412	0.999976	6575	2	-0.10087
ARHGDIA	4	0.088832	0.19592	0.994491	3812	2	-0.045511	0.18449	0.34125	0.999976	6576	2	-0.045511
PCDHA2	4	0.8207	0.822	1	16518	1	0.19496	0.18449	0.34125	0.999976	6577	2	0.19496
FOXA2	4	0.0068369	0.023403	0.949014	491	1	0.11675	0.18454	0.34129	0.999976	6578	2	0.11675
RBM15B	4	0.07972	0.17933	0.994491	3482	3	-0.62994	0.18458	0.34134	0.999976	6579	1	-0.62994
RAB25	4	0.088722	0.19572	0.994491	3808	2	-0.5131	0.18461	0.34137	0.999976	6580	2	-0.5131
IL4I1	4	0.30731	0.4563	1	8935	2	0.17926	0.18465	0.34141	0.999976	6581	2	0.17926
IFNK	4	0.62145	0.69056	1	13705	1	-0.066875	0.18467	0.34143	0.999976	6582	1	-0.066875
SETD1A	4	0.35841	0.50685	1	9934	1	0.12972	0.18472	0.34147	0.999976	6583	2	0.12972
SPECC1	4	0.10122	0.21789	0.994491	4242	1	0.23921	0.18479	0.34156	0.999976	6584	2	0.23921
BHMT	4	0.85574	0.8555	1	17205	0	0.19322	0.18481	0.34158	0.999976	6585	2	0.19322
SERPINA6	4	0.88627	0.88615	1	17819	0	0.22488	0.18487	0.34163	0.999976	6586	2	0.22488
MARCHF2	4	0.59568	0.6776	1	13386	1	0.4084	0.18493	0.34169	0.999976	6587	2	0.4084
PWP1	4	0.1335	0.27346	0.994491	5368	3	-0.51747	0.18498	0.34173	0.999976	6588	1	-0.51747
RAG1	4	0.58308	0.67148	1	13243	1	0.24278	0.185	0.34175	0.999976	6589	2	0.24278
CTRL	4	0.92862	0.92874	1	18686	0	0.095787	0.18503	0.34177	0.999976	6590	1	0.095787
LYZL6	4	0.9337	0.93372	1	18793	0	0.2619	0.18521	0.34194	0.999976	6591	2	0.2619
GXYLT2	4	0.7967	0.80154	1	16088	1	0.10271	0.18525	0.34198	0.999976	6592	2	0.10271
FOXD4L4	3	0.74415	0.7445	1	15264	1	0.53715	0.18527	0.29819	0.999976	6593	2	0.53715
RUNDC3B	4	0.63036	0.69512	1	13815	1	0.27979	0.18533	0.34205	0.999976	6594	2	0.27979
IDH3B	4	0.10149	0.21836	0.994491	4253	3	-0.4238	0.18551	0.34224	0.999976	6595	1	-0.4238
POTENTIALLY_ACTIVE_80	1	0.81442	0.8147	1	16397	0	0.53468	0.18558	0.18545	0.996318	6596	1	0.53468
EIF4A2	4	0.1108	0.23476	0.994491	4568	3	-0.426	0.18565	0.34236	0.999976	6597	1	-0.426
CCNL1	4	0.58919	0.67439	1	13318	1	0.085026	0.18569	0.3424	0.999976	6598	1	0.085026
RPS8	4	0.089634	0.19737	0.994491	3835	2	-2.8234	0.18578	0.3425	0.999976	6599	1	-2.8234
DISC1	4	0.7553	0.77022	1	15435	1	0.17069	0.18583	0.34254	0.999976	6600	2	0.17069
DSG4	4	0.71509	0.74337	1	14857	1	0.27591	0.18587	0.34258	0.999976	6601	2	0.27591
LEKR1	4	0.14656	0.29526	0.997479	5787	2	0.092458	0.18587	0.34258	0.999976	6602	2	0.092458
INPP5J	4	0.95987	0.95979	1	19332	0	0.2563	0.18595	0.34267	0.999976	6603	2	0.2563
SLC22A25	4	0.23597	0.38611	1	7529	1	0.10201	0.186	0.34271	0.999976	6604	1	0.10201
LOC105369828	1	0.81395	0.81425	1	16382	0	0.51001	0.18605	0.18592	0.996318	6605	1	0.51001
ALDOA	4	0.55516	0.65848	1	12955	1	-0.053091	0.18618	0.34287	0.999976	6606	1	-0.053091
NO_SITE_730	1	0.8138	0.8141	1	16376	0	0.46098	0.1862	0.18607	0.996318	6607	1	0.46098
MORN2	4	0.0054676	0.018911	0.932109	404	2	-0.4602	0.18622	0.34292	0.999976	6608	2	-0.4602
ERRFI1	4	0.084861	0.18872	0.994491	3661	2	-0.26662	0.18627	0.34296	0.999976	6609	2	-0.26662
IGFBP3	4	0.27348	0.423	1	8261	1	0.09308	0.18631	0.34301	0.999976	6610	2	0.09308
MISP	4	0.061339	0.14498	0.994491	2827	1	0.29161	0.18635	0.34304	0.999976	6611	2	0.29161
LCE1A	6	0.058582	0.16549	0.994491	2740	3	-0.24982	0.18635	0.38635	0.999976	6612	2	-0.24982
FAM234B	4	0.17105	0.32201	0.999272	6320	2	-0.10163	0.18647	0.34314	0.999976	6613	2	-0.10163
CBLB	4	0.1058	0.22589	0.994491	4389	2	-0.11465	0.18669	0.34336	0.999976	6614	2	-0.11465
TMEM88B	4	0.14729	0.29651	0.997479	5813	2	0.051793	0.18673	0.34341	0.999976	6615	2	0.051793
ZFAND6	4	0.27009	0.41966	1	8189	1	0.2181	0.18684	0.34352	0.999976	6616	2	0.2181
FBXO15	4	0.30443	0.45346	1	8878	2	-0.036462	0.18685	0.34353	0.999976	6617	2	-0.036462
OR1J4	4	0.84621	0.84596	1	17001	0	-0.096272	0.18689	0.34355	0.999976	6618	1	-0.096272
TAFA4	4	0.84486	0.8446	1	16971	1	0.28331	0.18689	0.34356	0.999976	6619	2	0.28331
GUF1	4	0.16032	0.31133	0.997824	6121	2	-0.02429	0.18695	0.34362	0.999976	6620	2	-0.02429
CAMP	4	0.041124	0.10605	0.994491	2070	1	-0.080529	0.187	0.34366	0.999976	6621	1	-0.080529
GLDN	4	0.012861	0.042387	0.963425	864	2	-3.3537	0.18704	0.3437	0.999976	6622	2	-3.3537
PNPLA8	4	0.80933	0.81208	1	16296	1	-0.044933	0.18711	0.34377	0.999976	6623	1	-0.044933
PEX26	4	0.55151	0.65683	1	12926	1	0.14413	0.18712	0.34377	0.999976	6624	2	0.14413
DCAKD	4	0.017805	0.057373	0.971156	1174	1	0.086832	0.18715	0.34381	0.999976	6625	1	0.086832
AHNAK	4	0.34669	0.49527	1	9695	2	-0.21575	0.1872	0.34385	0.999976	6626	1	-0.21575
GRXCR2	4	0.57982	0.66991	1	13211	1	0.27659	0.18726	0.3439	0.999976	6627	2	0.27659
LCE3B	4	0.12714	0.26271	0.994491	5138	3	-0.54382	0.18729	0.34393	0.999976	6628	1	-0.54382
CHAF1B	4	0.45981	0.60728	1	11826	1	-0.023648	0.18737	0.34402	0.999976	6629	1	-0.023648
CNST	4	0.23712	0.38724	1	7551	2	-0.14928	0.18746	0.3441	0.999976	6630	2	-0.14928
JRK	4	0.12072	0.25189	0.994491	4905	3	-0.27001	0.18751	0.34415	0.999976	6631	1	-0.27001
TARBP1	4	0.95967	0.95959	1	19330	0	0.33841	0.18752	0.34417	0.999976	6632	2	0.33841
FBXL13	4	0.82181	0.82297	1	16543	1	0.24713	0.18755	0.3442	0.999976	6633	2	0.24713
SCGN	4	0.56778	0.66424	1	13077	1	0.30922	0.1876	0.34424	0.999976	6634	2	0.30922
TMEM268	4	0.12153	0.25327	0.994491	4930	1	0.19324	0.18766	0.3443	0.999976	6635	2	0.19324
LOC100420551	3	0.095366	0.18183	0.994491	4051	1	0.43161	0.18766	0.30119	0.999976	6636	2	0.43161
EZH2	4	0.21185	0.36232	1	7104	2	-0.037247	0.18768	0.34432	0.999976	6637	2	-0.037247
ZSCAN10	4	0.69185	0.72927	1	14549	1	-0.077956	0.18773	0.34437	0.999976	6638	1	-0.077956
NO_SITE_167	1	0.81223	0.81249	1	16345	0	0.4381	0.18777	0.18767	0.996318	6639	1	0.4381
ZC3H12B	4	0.30986	0.45886	1	8990	2	0.087393	0.18778	0.34442	0.999976	6640	2	0.087393
C5orf34	4	0.08746	0.19344	0.994491	3762	3	-0.53703	0.18786	0.3445	0.999976	6641	1	-0.53703
PRSS55	4	0.29936	0.44849	1	8774	2	0.011237	0.18789	0.34452	0.999976	6642	2	0.011237
NOVA1	4	0.02426	0.07205	0.981018	1442	3	-1.046	0.18791	0.34454	0.999976	6643	1	-1.046
LCP2	4	0.6037	0.68155	1	13474	1	0.30647	0.18799	0.34463	0.999976	6644	2	0.30647
CARMIL3	4	0.90081	0.90073	1	18111	0	-0.021655	0.18799	0.34463	0.999976	6645	1	-0.021655
EXOC3	4	0.022899	0.069237	0.979792	1400	1	0.34069	0.18802	0.34465	0.999976	6646	2	0.34069
MACROH2A2	4	0.15448	0.30547	0.997479	6000	1	0.30114	0.18804	0.34467	0.999976	6647	2	0.30114
NO_SITE_151	1	0.81188	0.81212	1	16341	0	0.32298	0.18812	0.18799	0.996318	6648	1	0.32298
SIAE	4	0.93942	0.93944	1	18919	0	0.35603	0.18814	0.34478	0.999976	6649	2	0.35603
NO_SITE_726	1	0.81183	0.81206	1	16338	0	0.52013	0.18817	0.18804	0.996318	6650	1	0.52013
PRR16	4	0.75603	0.77072	1	15444	1	0.017685	0.18817	0.34481	0.999976	6651	2	0.017685
PPIL2	4	0.24763	0.39761	1	7750	2	0.053171	0.18826	0.3449	0.999976	6652	2	0.053171
JMJD7-PLA2G4B	7	0.76743	0.86778	1	15603	1	0.25183	0.18838	0.40281	0.999976	6653	3	0.25183
PRRG1	4	0.58948	0.67455	1	13321	1	0.33359	0.18842	0.34508	0.999976	6654	2	0.33359
SLC15A2	4	0.64445	0.70256	1	13976	1	0.28427	0.18846	0.3451	0.999976	6655	2	0.28427
NO_SITE_874	1	0.81149	0.81172	1	16331	0	0.43613	0.18851	0.18838	0.996318	6656	1	0.43613
SEMA4B	4	0.91461	0.91456	1	18397	0	0.23876	0.18864	0.34528	0.999976	6657	2	0.23876
C5orf24	4	0.58361	0.67173	1	13251	1	0.24599	0.18866	0.34529	0.999976	6658	2	0.24599
R3HCC1L	4	0.61155	0.68548	1	13573	1	0.28328	0.18868	0.34531	0.999976	6659	2	0.28328
N4BP1	4	0.454	0.60144	1	11717	1	-0.070414	0.1887	0.34534	0.999976	6660	1	-0.070414
FBXL17	4	0.36091	0.50937	1	9979	2	0.13777	0.18874	0.34538	0.999976	6661	2	0.13777
NO_SITE_802	1	0.8112	0.81144	1	16322	0	0.30394	0.1888	0.18868	0.996318	6662	1	0.30394
IFI27	4	0.71185	0.74132	1	14814	1	0.099059	0.18884	0.34547	0.999976	6663	2	0.099059
IFNA2	4	0.43601	0.58358	1	11359	2	0.09272	0.18884	0.34547	0.999976	6664	2	0.09272
NO_SITE_426	1	0.81113	0.81138	1	16320	0	0.44297	0.18887	0.18874	0.996318	6665	1	0.44297
GIMAP1-GIMAP5	8	0.10696	0.28734	0.9947	4427	3	0.0051125	0.18891	0.42045	0.999976	6666	2	0.0051125
NO_SITE_123	1	0.81102	0.81127	1	16318	0	0.32056	0.18898	0.18886	0.996318	6667	1	0.32056
TOMM40L	4	0.3201	0.46895	1	9202	1	0.32206	0.18906	0.3457	0.999976	6668	2	0.32206
OLFM2	4	0.17846	0.32933	0.999272	6454	2	-0.022576	0.1891	0.34573	0.999976	6669	2	-0.022576
QPRT	4	0.0014219	0.0051282	0.849468	116	2	-0.13793	0.18923	0.34585	0.999976	6670	2	-0.13793
TMEM125	4	0.68512	0.72533	1	14467	1	0.23628	0.18932	0.34594	0.999976	6671	2	0.23628
SUPT5H	4	0.29878	0.44792	1	8758	2	-0.1444	0.18937	0.34599	0.999976	6672	2	-0.1444
GOLGA6L2	4	0.097711	0.21178	0.994491	4129	2	-0.18911	0.18943	0.34606	0.999976	6673	2	-0.18911
PGA4	2	0.84932	0.84927	1	17073	0	0.58981	0.18943	0.26914	0.998051	6674	1	0.58981
ZNF500	4	0.88436	0.88423	1	17781	0	0.26273	0.18957	0.34619	0.999976	6675	2	0.26273
CYSLTR2	4	0.14097	0.28607	0.9947	5612	2	-0.13787	0.18959	0.34621	0.999976	6676	2	-0.13787
ARHGEF37	4	0.34479	0.4934	1	9651	2	0.10021	0.18962	0.34624	0.999976	6677	2	0.10021
CBY3	4	0.65002	0.70557	1	14038	1	0.15369	0.18963	0.34625	0.999976	6678	2	0.15369
MS4A15	4	0.46757	0.61493	1	11985	1	0.24641	0.18967	0.34628	0.999976	6679	2	0.24641
POFUT1	4	0.19738	0.34799	1	6849	1	0.11415	0.18975	0.34635	0.999976	6680	2	0.11415
APCDD1	4	0.41131	0.55918	1	10930	2	0.045911	0.18981	0.34641	0.999976	6681	2	0.045911
VLDLR	4	0.16487	0.31589	0.998845	6212	2	-0.15468	0.18985	0.34646	0.999976	6682	1	-0.15468
U2SURP	4	0.93093	0.93101	1	18737	0	0.054496	0.18994	0.34655	0.999976	6683	1	0.054496
LOC100652758	4	0.82363	0.82464	1	16575	1	0.17915	0.18998	0.3466	0.999976	6684	1	0.17915
DFFA	4	0.21116	0.36168	1	7085	2	0.02686	0.19005	0.34667	0.999976	6685	2	0.02686
BNIP3	4	0.37753	0.5258	1	10297	1	0.30156	0.19007	0.34668	0.999976	6686	2	0.30156
CYB5R4	4	0.4731	0.62056	1	12106	2	0.066731	0.19012	0.34673	0.999976	6687	2	0.066731
NDUFB8	4	0.23245	0.38263	1	7481	1	-0.072383	0.19032	0.34692	0.999976	6688	1	-0.072383
RBP1	4	0.12966	0.26702	0.994491	5227	2	-0.19517	0.19039	0.34699	0.999976	6689	2	-0.19517
METTL23	4	0.73525	0.75643	1	15129	1	0.056485	0.19047	0.34706	0.999976	6690	2	0.056485
PAK1	4	0.1637	0.31471	0.998576	6187	2	-0.13854	0.19051	0.3471	0.999976	6691	2	-0.13854
PRORP	4	0.27883	0.42837	1	8365	2	-0.098948	0.19056	0.34715	0.999976	6692	2	-0.098948
CCDC27	4	0.065501	0.15292	0.994491	2993	2	-0.3432	0.19059	0.34717	0.999976	6693	2	-0.3432
HSPA2	4	0.8138	0.81593	1	16377	1	0.038291	0.19069	0.34729	0.999976	6694	1	0.038291
POTENTIALLY_ACTIVE_52	1	0.8093	0.80951	1	16295	0	0.38819	0.1907	0.19057	0.996318	6695	1	0.38819
ICOS	4	0.29372	0.44292	1	8662	1	-0.0089441	0.19073	0.34732	0.999976	6696	1	-0.0089441
SLC26A11	4	0.18061	0.33143	0.999272	6500	2	-0.14187	0.1908	0.34738	0.999976	6697	2	-0.14187
BRIP1	4	0.35571	0.50418	1	9886	2	-0.0518	0.19096	0.34754	0.999976	6698	2	-0.0518
PWP2	1	0.80897	0.8092	1	16287	0	0.6416	0.19103	0.19089	0.996318	6699	1	0.6416
ENPP5	4	0.016843	0.054558	0.969727	1106	3	-0.85321	0.19109	0.34766	0.999976	6700	1	-0.85321
PTPN14	4	0.012078	0.039977	0.963425	809	3	-0.8605	0.19122	0.34779	0.999976	6701	1	-0.8605
UBQLN2	4	0.074174	0.16901	0.994491	3286	1	0.018381	0.19126	0.34784	0.999976	6702	1	0.018381
SLC16A13	4	0.053446	0.13006	0.994491	2536	2	0.040274	0.19134	0.34792	0.999976	6703	2	0.040274
C19orf33	4	0.29934	0.44846	1	8772	2	-0.24218	0.19135	0.34793	0.999976	6704	1	-0.24218
GGT1	4	0.00031225	0.0011833	0.702825	31	3	-1.2594	0.1914	0.34798	0.999976	6705	1	-1.2594
C17orf100	4	0.26392	0.41372	1	8073	2	0.075428	0.19153	0.3481	0.999976	6706	2	0.075428
GPSM2	4	0.057979	0.13864	0.994491	2706	3	-1.0191	0.19162	0.3482	0.999976	6707	1	-1.0191
MAP10	4	0.22492	0.37527	1	7338	1	-0.012985	0.19166	0.34824	0.999976	6708	1	-0.012985
NOS1	4	0.83381	0.83399	1	16768	1	0.21694	0.19173	0.3483	0.999976	6709	2	0.21694
ZNF10	4	0.085334	0.18959	0.994491	3680	3	-0.4139	0.19197	0.34852	0.999976	6710	1	-0.4139
BCKDHB	4	0.92091	0.92097	1	18532	0	0.26202	0.19201	0.34856	0.999976	6711	2	0.26202
ZNF512B	4	0.83297	0.83323	1	16746	1	0.40811	0.19209	0.34863	0.999976	6712	2	0.40811
DCAF1	4	0.36028	0.50873	1	9965	1	0.36504	0.19218	0.34872	0.999976	6713	2	0.36504
IVNS1ABP	4	0.049685	0.12276	0.994491	2388	3	-0.74021	0.19219	0.34873	0.999976	6714	1	-0.74021
LRRC58	4	0.21181	0.36227	1	7101	2	-0.033118	0.19222	0.34876	0.999976	6715	2	-0.033118
ACVR1B	4	0.46473	0.61215	1	11926	2	-0.20851	0.19223	0.34877	0.999976	6716	1	-0.20851
OR51D1	4	0.097582	0.21157	0.994491	4125	3	-0.41294	0.19228	0.34881	0.999976	6717	1	-0.41294
GDNF	4	0.18633	0.33709	0.999272	6621	2	-0.50296	0.19232	0.34886	0.999976	6718	1	-0.50296
SLC43A3	4	0.52748	0.64634	1	12690	1	0.19591	0.19241	0.34894	0.999976	6719	2	0.19591
DCTN3	4	0.055876	0.13474	0.994491	2623	1	0.17265	0.19243	0.34896	0.999976	6720	2	0.17265
NTN4	4	0.05909	0.14072	0.994491	2758	3	-0.72518	0.1925	0.34902	0.999976	6721	1	-0.72518
ANO6	4	0.75459	0.76975	1	15424	1	0.37915	0.19255	0.34908	0.999976	6722	2	0.37915
SHPRH	4	0.50647	0.63742	1	12475	1	-0.038458	0.19259	0.34911	0.999976	6723	1	-0.038458
NDUFB1	1	0.80738	0.80763	1	16260	0	0.47772	0.19262	0.19247	0.996318	6724	1	0.47772
EBNA1BP2	4	0.0010319	0.0037515	0.830556	86	3	-3.1433	0.19272	0.34923	0.999976	6725	1	-3.1433
KIF15	4	0.47453	0.622	1	12128	1	0.29744	0.19276	0.34927	0.999976	6726	2	0.29744
CD300E	4	0.021915	0.067222	0.978557	1361	3	-1.1957	0.19276	0.34927	0.999976	6727	1	-1.1957
ZNF652	4	0.6663	0.71451	1	14239	1	0.17199	0.1928	0.34931	0.999976	6728	2	0.17199
GPI	4	0.85731	0.85707	1	17240	0	-0.093386	0.19287	0.34938	0.999976	6729	1	-0.093386
IFI30	4	0.34933	0.49791	1	9755	2	0.2628	0.19292	0.34942	0.999976	6730	2	0.2628
TEX45	4	0.086237	0.1912	0.994491	3720	3	-0.43976	0.19298	0.34948	0.999976	6731	1	-0.43976
RPS6KB2	4	0.054141	0.1314	0.994491	2563	1	0.11993	0.19304	0.34953	0.999976	6732	2	0.11993
CAMK1D	4	0.15648	0.3075	0.997479	6038	1	-0.082794	0.19307	0.34956	0.999976	6733	1	-0.082794
SIAH3	4	0.88965	0.88953	1	17893	0	0.12597	0.19312	0.34959	0.999976	6734	1	0.12597
SMCHD1	4	0.18569	0.33646	0.999272	6609	2	0.037766	0.19316	0.34963	0.999976	6735	2	0.037766
XKR3	4	0.86039	0.8601	1	17303	0	0.17776	0.19325	0.34971	0.999976	6736	2	0.17776
RND2	4	0.42899	0.57673	1	11235	2	-0.21467	0.19334	0.3498	0.999976	6737	1	-0.21467
MMP3	4	0.77455	0.7842	1	15734	1	0.21223	0.19339	0.34986	0.999976	6738	2	0.21223
NO_SITE_894	1	0.80658	0.80683	1	16250	0	0.40256	0.19342	0.19324	0.996318	6739	1	0.40256
AGRP	4	0.81904	0.82052	1	16489	1	0.29136	0.19343	0.34989	0.999976	6740	2	0.29136
TMEM39A	4	0.40771	0.5556	1	10865	1	0.24111	0.19347	0.34993	0.999976	6741	2	0.24111
TGOLN2	4	0.89119	0.89108	1	17925	0	0.22952	0.1935	0.34997	0.999976	6742	2	0.22952
TONSL	4	0.33854	0.48723	1	9539	2	0.19178	0.19371	0.35016	0.999976	6743	2	0.19178
ARF6	4	0.012211	0.040391	0.963425	815	3	-0.959	0.19378	0.35022	0.999976	6744	1	-0.959
AGMO	4	0.89386	0.89374	1	17984	0	0.12488	0.19382	0.35026	0.999976	6745	2	0.12488
USP26	4	0.13095	0.26919	0.994491	5283	2	-0.41278	0.19386	0.35031	0.999976	6746	1	-0.41278
HEPHL1	4	0.37869	0.52692	1	10316	1	0.28206	0.19389	0.35033	0.999976	6747	2	0.28206
GPATCH3	4	0.8586	0.8583	1	17264	0	0.15722	0.19391	0.35035	0.999976	6748	2	0.15722
MS4A14	4	0.65145	0.70634	1	14051	1	0.099194	0.19391	0.35035	0.999976	6749	2	0.099194
TMEM234	4	0.87807	0.87794	1	17663	0	0.26889	0.19395	0.35039	0.999976	6750	2	0.26889
SLC35E2A	5	0.049954	0.1405	0.994491	2396	2	0.11247	0.19407	0.37068	0.999976	6751	1	0.11247
OSGIN1	4	0.43543	0.58302	1	11350	1	0.50895	0.19413	0.35057	0.999976	6752	2	0.50895
RASEF	4	0.31227	0.46124	1	9032	2	-0.00020177	0.19415	0.3506	0.999976	6753	2	-0.00020177
GRIFIN	4	0.9617	0.96161	1	19364	0	0.328	0.19417	0.35061	0.999976	6754	2	0.328
IL17A	4	0.92646	0.92658	1	18640	0	0.2009	0.1942	0.35063	0.999976	6755	2	0.2009
HAMP	4	0.91407	0.914	1	18387	0	0.36053	0.19428	0.3507	0.999976	6756	2	0.36053
NO_SITE_15	1	0.8056	0.80584	1	16234	0	0.41539	0.1944	0.19418	0.996318	6757	1	0.41539
EML2	4	0.83644	0.83651	1	16819	1	0.0042114	0.19444	0.35086	0.999976	6758	1	0.0042114
KRT34	4	0.61723	0.68837	1	13649	1	0.36439	0.19444	0.35086	0.999976	6759	2	0.36439
UBAC1	4	0.6495	0.7053	1	14034	1	0.32163	0.19448	0.3509	0.999976	6760	2	0.32163
GAL3ST3	4	0.23186	0.38206	1	7466	2	-0.57786	0.19452	0.35095	0.999976	6761	1	-0.57786
OR7A17	4	0.26191	0.4117	1	8036	2	-0.38407	0.1947	0.35111	0.999976	6762	1	-0.38407
RBM27	4	0.84422	0.84399	1	16966	1	0.10148	0.19474	0.35115	0.999976	6763	2	0.10148
ARHGAP18	4	0.47091	0.61834	1	12058	2	-0.031143	0.19479	0.35119	0.999976	6764	2	-0.031143
TNN	4	0.90199	0.90196	1	18132	0	0.23803	0.19484	0.35124	0.999976	6765	2	0.23803
TRIM14	4	0.28608	0.43547	1	8511	2	0.044195	0.19486	0.35125	0.999976	6766	2	0.044195
FYB2	4	0.60692	0.68314	1	13514	1	0.21079	0.19489	0.35127	0.999976	6767	2	0.21079
SPATA25	4	0.93949	0.93952	1	18921	0	0.21143	0.19492	0.35131	0.999976	6768	2	0.21143
OPA3	4	0.47534	0.62283	1	12140	2	0.19484	0.19495	0.35133	0.999976	6769	2	0.19484
SPTBN5	4	0.28828	0.43763	1	8570	2	0.043948	0.19496	0.35135	0.999976	6770	2	0.043948
LOC102724427	1	0.80501	0.80527	1	16228	0	0.7812	0.19499	0.19479	0.996318	6771	1	0.7812
GABARAP	4	0.37563	0.52396	1	10250	2	-0.11404	0.1951	0.35148	0.999976	6772	2	-0.11404
PDLIM1	4	0.18223	0.33304	0.999272	6537	1	0.34027	0.1951	0.35148	0.999976	6773	2	0.34027
BACE1	4	0.122	0.25409	0.994491	4954	1	0.3535	0.19513	0.35152	0.999976	6774	2	0.3535
